movie_id,title,tags
283686,Out of the Dark,"A couple and their daughter moves to Colombia to take over a family manufacturing plant, only to realize their new home is haunted. Thriller Horror JuliaStiles ScottSpeedman StephenRea AlejandroFurth PixieDavies GuillermoMoralesVitola LluísQuílez"
15976,The Bubble,"The movie follows a group of young friends in the city of Tel Aviv and is as much a love song to the city as it is an exploration of the claim that people in Tel Aviv are isolated from the rest of the country and the turmoil it's going through. The movie looks at young people's lives in Tel Aviv through the POVs of gays and straights, Jews and Arabs, men and women. Drama Romance gay OhadKnoller YousefSweid DaniellaWircer AlonFriedman ZionBaruch RubaBlal OdedLeopold ZoharLiba EytanFox"
592,The Conversation,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger. Crime Drama Mystery sanfrancisco paranoia audiotape wiretap shadowing GeneHackman JohnCazale FredericForrest CindyWilliams HarrisonFord TeriGarr AllenGarfield ElizabethMacRae RobertDuvall MichaelHiggins MarkWheeler BillyDeeWilliams RamonBieri PhoebeAlexander Gian-CarloCoppola RobertShields RichardHackman FrancisFordCoppola"
74084,Dil Jo Bhi Kahey...,"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were enslaved, tortured and made to labor in what is now known as the ""Coolie Ghat"". After the British left India, the Indians in Mauritius decided to continue to live there along with other nationals from different countries. Romance AmitabhBachchan Revathi KaranSharma AnnabelleWallis MalcolmStoddard ClaireOberman SaraZommorodi DannyDenzongpa ManujGulati CarolineIlea MumaithKhan RomeshSharma BhumikaChawla RomeshSharma"
1651,Mississippi Mermaid,"Adapted from a story by William Irish, it's a noirish tale of a man who orders a mail-order bride but receives instead a con woman. Crime Drama Romance exoticisland secret loveofone'slife plantation marriage mailorderbride frenchnoir Jean-PaulBelmondo CatherineDeneuve MichelBouquet NellyBorgeaud MartineFerrière MarcelBerbert YvesDrouhet RolandThénot FrançoisTruffaut"
25428,I Love Your Work,"A fictional movie star, Gray Evans, goes through the disintegration of his marriage, his gradual mental breakdown, and his increasing obsession with a young film student who reminds Gray of his own life before becoming famous. A dark psychological drama, I Love Your Work explores the pressures of fame and the difference between getting what you want and wanting what you get. Drama Mystery MarisaCoughlan JudyGreer ShalomHarlow JaredHarris JoshuaJackson NickyKatt JasonLee FrankaPotente GiovanniRibisi ChristinaRicci VinceVaughn AdamGoldberg"
298584,Cabin Fever,"In this grisly remake of the 2002 horror hit, five college chums rent an isolated woodland cabin for a party. But their fun quickly ends when the group is exposed to a hideous flesh-eating virus, and survival becomes the name of the game. Horror vacation remake woods burnedalive murder gore marijuana blood teenager cabininthewoods disease dog flesheating virus MatthewDaddario SamuelDavis DustinIngram EliRoth GageGolightly NadineCrocker RandySchulman LouiseLinton JasonRouse TeresaDecher GeorgeGriffith LauraKenny TedPfeifer AaronTrainor RichardG.Boron TravisZariwny"
10758,Waitress,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness. Comedy waitress unwillinglypregnant womandirector KeriRussell NathanFillion AndyGriffith CherylHines EddieJemison JeremySisto AdrienneShelly LewTemple DarbyStanchfield CindyDrummond LauriJohnson NathanDean HeidiSulzman SarahHunley CarolineFogarty ChristyTaylor JenniferWalsh MackenzieKing HunterA.King DonnaLeslie AdrienneShelly"
11690,Bloodsport,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet. Action martialarts biography sport sensei mixedmartialarts hongkong Jean-ClaudeVanDamme BoloYeung RoyChiao PhilipChanYan-Kin DonaldGibb KenSiu LeahAyres NormannBurton ForestWhitaker NewtArnold"
3083,Mr. Smith Goes to Washington,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal. Comedy Drama corruption washingtond.c. senate senator governor politician camp conservative usapolitics politicaldrama JamesStewart JeanArthur ClaudeRains EdwardArnold GuyKibbee ThomasMitchell EugenePallette BeulahBondi ColinJamesMackey HarryCarey H.B.Warner GrantMitchell PierreWatkin PorterHall AstridAllwyn RuthDonnelly CharlesLane WilliamDemarest DickElliott RussellSimpson DelmarWatson JohnRussell FrancesGifford LarrySimms BillyWatson HarryWatson GarryWatson WilsonBenge DickieJones H.V.Kaltenborn ErvilleAlderson FrankPuglia MauriceCass StanleyAndrews AlBridge EdwinAugust EdmundCobb SamAsh HarryA.Bailey StanleyMack BrooksBenedict WadeBoteler DorothyComingore ChesterConklin GinoCorrado AnnDoran RobertEmmettKeane MattMcHugh KathrynBates FrankAustin WilliamArnold TommyBaker RobertSterling DubTaylor GeorgeChandler Fred'Snowflake'Toones JackCarson TommyBupp DoraClement BertMoorhouse HarryC.Bradley LyntonBrent EdBrewer HarlanBriggs HarryBurkhardt FrederickBurton GeorgiaCaine KenCarpenter BurrCaruth AllanCavan EddyChandler DavisonClark RichardClucas ShirleyCoates EddieCoke HalCooke AlecCraig AnneCornwall GeorgeCooper GeorgieCooper JackCooper NickCopeland VernonDent MauriceCostello BeatriceCurtis LewDavis DulcieDay WallyDean HarryDepp ByronFoulger HelenJeromeEddy DouglasEvans JoeDevlin ClydeDilson JohnDilson NealDodd LesterDorr RobertDudley EdwardEarle JackEgan EddieFetherston MabelForrest GladysGale JackGardner MaryGordon JuneGittelson LornaGray HarryHayden LouisJeanHeydt JohnInce FrankJaquet PhiloMcCullough WrightKramer HenryHebert FredHoose RichardKipling RogerHaliday WilfredHari PhilipHurlic OlafHytten LloydIngraham MitchellIngraham DickJensen JohnLesterJohnson EddieKane DonaldKerr MiltonKibbee JoeKing EvalynKnapp PaulKruger BobbyLarson BillyLechner JackieLowe P.H.Levy VeraLewis JackLindquist GeorgeLloyd ArthurLoft JackLow JimmieLucas MaryMacLaren HankMann MargaretMann EricMayne RalphMcCullough GeorgeMcKay LafeMcKee BenTaggart FieldNorton WilfredLucas SammyMcKim JamesMcNamara WilliamNewell RobertMiddlemass JamesMillican HowardM.Mitchell CharlesR.Moore GeneMorgan RobertMorgan RayNichols AlexNovinsky FrankO'Connor FrankOtto JoePalma SpencerQuinn TomQuinn EdRandolph CharlesRegan JackRice WyndhamStanding FerrisTaylor JackRichardson WalterSoderling HarryStafford VictorTravers CarlStockdale RobertWalker HenryRoquemore CraigStevens PaulStanton JohnnyRussell WalterSande FrankM.Thomas HarryStrang HarryTenbrook DaveWillock LloydWhitlock JohnTyrrell FrederickVroom CharlesSullivan ArthurThalasso EdwardThomas LauraTreadwell LayneTomJr. MyonneWalsh BillyWayne MaxWaizmann JohnWard JaneLoofbourrow BlanchePayson EmmaTansey BessWade FlorenceWix EleanorWood JesseGraves GusGlassmire LarrySteers LandersStevens WilliamWorthington EdwardBiby CountStefenelli DavidWade FrankMcLure FrankCapra"
9344,Kids,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him. Drama Crime puberty firsttime LeoFitzpatrick RosarioDawson ChloëSevigny JustinPierce SajanBhagat BillyValdes BillyWaldeman JavierNunez LuisNúñez ChristianBruna AlexGlen JosephChan JohnathanStaciKim AdrianeBrown SarahHenderson JonAbrahams LarryClark"
10707,The Squid and the Whale,"Based on the true childhood experiences of Noah Baumbach and his brother, The Squid and the Whale tells the touching story of two young boys dealing with their parents divorce in Brooklyn in the 1980's. Comedy Drama childhoodmemory uniform independentfilm private tryst JeffDaniels LauraLinney JesseEisenberg OwenKline WilliamBaldwin AnnaPaquin DavidBenger ElizabethMeriwether AlexandraDaddario HalleyFeiffer MollyBarton BoBerkman MatthewKaplan SimonKaplan MatthewKirsch DaniellaMarkowicz BenSchrank AmySrebnick JoshSrebnick EmmaStraub AlanWilkis JamesHamilton AdamRose HenryGlovinsky EliGelb WayneLawson MichaelSantiago JuanTorriente PatriciaTowers PeggyGormley GretaKline MelissaMeyer BenjaminSmolen MichaelCountryman NicoBaumbach MaryannPlunkett HectorOtero KenLeung JoYang AndrewKaempfer BobbyShue NoahBaumbach"
15647,Kissing Jessica Stein,"Jessica, a Jewish copy editor living and working in New York City, is plagued by failed blind dates with men, and decides to answer a newspaper's personal advertisement. The advertisement has been placed by 'lesbian-curious' Helen Cooper, a thirtysomething art gallerist. Comedy jew basedonplay independentfilm gayrelationship lesbian bisexual bisexualwoman JenniferWestfeldt TovahFeldshuh EstherWurmfeld HillelFriedman JonHamm ScottCohen BenWeber BrianStepanek JenniferCarta CharlesHerman-Wurmfeld"
308529,Kickboxer: Vengeance,"Eric and Kurt Sloane are the descendants of a well-known Venice, California-based family of martial artists. Kurt, the younger of the two, has always been in his brother Eric’s shadow, and despite his talent has been told he lacks the instinct needed to become a champion. But when Kurt witnesses the merciless murder of his brother at the hands of Muay Thai champion Tong Po, he vows revenge. He trains with his brother’s mentor for a fight to the death with Tong Po. At first it seems impossible to turn Kurt into the living weapon he must become to beat Tong Po, but through a series of tests and dangerous encounters, Kurt proves he has a deeper strength that will carry him through to his final showdown with Tong Po. Action Drama martialarts kickboxing martialartstournament reboot thaiboxing AlainMoussi DaveBautista SaraMalakulLane Jean-ClaudeVanDamme DarrenShahlavi GeorgesSt-Pierre GinaCarano GinoGalento JohnStockwell"
4174,Spellbound,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis. Drama Mystery Thriller amnesia insaneasylum suspense IngridBergman GregoryPeck MichaelChekhov RhondaFleming LeoG.Carroll JohnEmery NormanLloyd BillGoodwin StevenGeray DonaldCurtis ArtBaker RegisToomey PaulHarvey WallaceFord AlfredHitchcock"
20156,Exotica,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's owner, Zoe. Meanwhile Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives. Gradually, connections between the traumatic pasts of these characters are revealed. Drama Mystery secret nightclub petshop independentfilm unhappiness BruceGreenwood MiaKirshner EliasKoteas DonMcKellar SarahPolley ArsinéeKhanjian VictorGarber DavidHemblen CalvinGreen PeterKrantz JackBlum BillyMerasty KenMcDougall DamonD'Oliveira AtomEgoyan"
9464,Buffalo '66,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry. Romance Comedy Crime Drama prison gambling compulsivegambling VincentGallo ChristinaRicci BenGazzara MickeyRourke RosannaArquette AnjelicaHuston Jan-MichaelVincent KevinPollak AlexKarras JohnSansone MannyFried JohnRummel BobWahl PennyWolfgang AnthonyMydcarz MichaelMaciejewski JackClaxton DominicTelesco CarlMarchi KimKrah JuliusDigennaro TerryBraunstein JackHunter NormaGelose JamieKing JanelKing VincentGallo"
49018,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought. Horror Thriller medium evilspirit housewarming aftercreditsstinger PatrickWilson RoseByrne TySimpkins BarbaraHershey LinShaye LeighWhannell AngusSampson AndrewAstor CorbettTuck HeatherTocquigny RubenPla JohnHenryBinder JoshFeldman JosephBishara PhilipFriedman J.Larose KellyDevoto JeannetteSousa BenWoolf JamesWan"
13820,Repo Man,"A down and out young punk gets a job working with a seasoned repo man, but what awaits him in his new career is a series of outlandish adventures revolving around aliens, the CIA, and a most wanted '64 Chevy. Comedy Crime ScienceFiction Thriller california cocaine future punk theory music police cult rocker ufo surrealism alien independentfilm conspiracy torture scientist violence killer cultfilm repossession HarryDeanStanton EmilioEstevez TraceyWalter OliviaBarash SyRichardson SusanBarnes FoxHarris TomFinnegan DelZamora EddieVelez ZanderSchloss JenniferBalgobin DickRude MiguelSandoval VonettaMcGee RichardForonjy BruceWhite AlexCox"
18079,Nine Queens,An Argentinian crime drama revolving around a sheet of rare stamps (the Nine Queens). Crime Drama Thriller hotel conman stamp police partner money scam grifter conveniencestore swindle rarestamps RicardoDarín GastónPauls LeticiaBrédice MaríaMercedesVillagra GabrielCorrea PochiDucasse JorgeNoya IgnasiAbadal CarlosLanari TomásFonzi AlejandroAwada AntonioUgo ElsaBerenguer RicardoDíazMourelle GabrielMolinelli ClaudioRissi RolySerrano FabiánBielinsky
127918,The Gatekeepers,"In an unprecedented and candid series of interviews, six former heads of the Shin Bet — Israel's intelligence and security agency — speak about their role in Israel's decades-long counterterrorism campaign, discussing their controversial methods and whether the ends ultimately justify the means. (TIFF) Documentary israel army intelligenceagency shinbet AmiAyalon AvrahamShalom YaakovPeri CarmiGillon AviDichter YuvalDiskin DrorMoreh"
17113,The Ballad of Jack and Rose,"Jack Slavin is an environmentalist with a heart condition who lives with his daughter, Rose, on an isolated island. While Jack fights against developers who wish to build in the area, he also craves more contact with other people. When he invites his girlfriend, Kathleen, and her sons, Rodney and Thaddius, to move in, Rose is upset. The complicated family dynamics makes things difficult for everyone in the house. Drama femalenudity runaway commune egg independentfilm arson incest illness environmentalism diabetic faceslap peepingtom scythe womandirector DanielDay-Lewis CamillaBelle CatherineKeener RyanMcDonald PaulDano JasonLee JenaMalone BeauBridges SusannaThompson RebeccaMiller"
129139,The To Do List,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall. Comedy Romance sex sexuality irony sarcasm naivety blackhumor swimmingpool teenagegirl sexualhumor summer loveinterest summervacation fatherdaughterrelationship attraction highschoolstudent teenagesexuality clumsiness lifeguard immaturity awkwardness list womandirector publicpool femalesexuality virginity 1990s AubreyPlaza JohnnySimmons BillHader AliaShawkat SarahSteele ScottPorter RachelBilson ChristopherMintz-Plasse AndySamberg DonaldGlover AdamPally ClarkGregg ConnieBritton BryceClydeJenkins NolanGould JackMcBrayer D.C.Pierson DominicDierkes KevinM.Brennan LaurenLapkus MaggieCarey"
507,Killing Zoe,"Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege. Action Crime Drama Thriller paris prostitute robbery drugabuse aids bank jazz hostage nightlife kidnapping vault junkie bankrobber heroin friendship murder independentfilm pistol violence drug bankrobbery illegalprostitution hoodlum EricStoltz JulieDelpy Jean-HuguesAnglade TaiThai BruceRamsay KarioSalem SalvatorXuereb GaryKemp MartinRaymond EricPascalChaltiel CeciliaPeck RogerAvary"
4012,The Believer,The movie tells the story of a young Jewish man who becomes fiercely anti-Semitic. Drama bomb jewry worldwarii jewishlife jew synagogue antisemitism independentfilm bombplanting RyanGosling SummerPhoenix TheresaRussell BillyZane JoshuaHarto GlennFitzgerald A.D.Miles RonaldGuttman GarretDillahunt HeatherGoldenhersh JoelGarland KrisEivers ElizabethReaser DeanStrober JudahLazarus TommyNohilly SigLibowitz JacobGreen JamesMcCaffrey FrankWinters PeterMeadows ChuckArdezzone LucillePatton MichaelMarcus RobertoGari JohnWillsMartin DavidBailey TiborFeldman JordanLage SaschaKnopf HenryBean ChristopherKadish EbonMoss-Bachrach HenryBean
14054,Snow Angels,"Waitress Annie has separated from her suicidal alcoholic husband, Glenn. Glenn has become an evangelical Christian, but his erratic attempts at getting back into Annie's life have alarmed her. High school student Arthur works at Annie's restaurant, growing closer to a new kid in town, Lila, after class. When Glenn and Annie's daughter go missing, the whole town searches for her, as he increasingly spirals out of control. Drama Romance suicide depression smalltown familyrelationships younglove KateBeckinsale SamRockwell MichaelAngarano OliviaThirlby AmySedaris JeannettaArnette GriffinDunne NickyKatt ConnorPaolo TomNoonan DavidGordonGreen"
323271,Unsullied,"When car trouble strands track star Reagan Farrow in the Florida boondocks, she accepts an offer of help from a pair of charming strangers only to find herself trapped in a brutal backwoods nightmare. Held captive in an isolated cabin, Reagan manages to escape and take refuge in the forest. Relentlessly pursued by the savage sociopaths who kidnapped her, Reagan will need all of her inner strength and resourcefulness in order to survive in this gripping thriller. Thriller Action Horror RustyJoiner MurrayGray JamesGaudioso ErinBoyes SimeonRice"
10972,Session 9,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back. Horror Mystery schizophrenia lunaticasylum psychology relation coin taperecorder potsmoking cellphone walkietalkie securityguard asbestos multiplepersonality tunnel lobotomy hazmatsuit PeterMullan DavidCaruso StephenGevedon JoshLucas BrendanSextonIII PaulGuilfoyle LarryFessenden CharleyBroderick LonnieFarmer BradAnderson
13066,I Want Someone to Eat Cheese With,"Life has its downs for James, living with his mom in Chicago at 39, an aging performer at Second City, eating and weighing too much. A woman he's been dating drops him, as does his agent, her brother. James turns down roles in local TV, roles that make him sad. Someone's remaking his favorite movie, ""Marty,"" a role he'd love, but he doesn't even get an audition. Comedy Romance independentfilm JeffGarlin SarahSilverman BonnieHunt ElleFanning JessySchram JeffGarlin"
66025,Mooz-lum,"Thanks to a strict Muslim upbringing that largely shielded him from the outside world, Tariq's first year of college proves transformative. That is, until the 9/11 terrorist attacks invite growing suspicion and distrust from his angry classmates. Drama independentfilm NiaLong DannyGlover EvanRoss SummerBishil QasimBasir"
11908,Hatchet,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare. Comedy Horror neworleans alligator malefriendship ax swampf serialkiller JoelDavidMoore TamaraFeldman DeonRichmond KaneHodder MercedesMcNab ParryShen JoelMurray JoleighFioravanti RichardRiehle PatrikaDarbo RobertEnglund JoshuaLeonard TonyTodd JohnCarlBuechler RileahVanderbilt AdamGreen"
3082,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman. Drama Comedy factory ambulance invention tramp greatdepression industrialrevolution slapstick machine pardon guilty CharlieChaplin PauletteGoddard HenryBergman TinySandford ChesterConklin HankMann StanleyBlystone AlErnestGarcia RichardAlexander CecilReynolds MiraMcKinney MurdockMacQuarrie WilfredLucas EdwardLeSaint FredMalatesta SammyStein JuanaSutton TedOliver GloriaDeHaven NormanAinsley BobbyBarber ChuckHamilton JackLow HarryWilson HeinieConklin BruceMitchell LloydIngraham WalterJames BuddyMessinger FrankMoran JamesC.Morton LouisNatheaux J.C.Nugent RussPowell JohnRand PatHarmon CharlieChaplin
39541,Stolen Summer,"Pete, an eight-year-old Catholic boy growing up in the suburbs of Chicago in the mid-1970s, attends Catholic school, where as classes let out for the summer, he's admonished by a nun to follow the path of the Lord, and not that of the Devil. Perhaps taking this message a bit too seriously, Pete decides it's his goal for the summer to help someone get into heaven; having been told that Catholicism is the only sure path to the kingdom of the Lord, Pete decides to convert a Jew to Catholicism in order to improve their standing in the afterlife. Hoping to find a likely candidate, Pete begins visiting a nearby synagogue, where he gets to know Rabbi Jacobson, who responds to Pete's barrage of questions with good humor. Pete also makes friends with the Rabbi's son, Danny, who is about the same age; when he learns that Danny is seriously ill, he decides Danny would be an excellent choice for conversion. Drama Family Comedy AidanQuinn BonnieHunt KevinPollak EddieKayeThomas LisaDodson MikeWeinberg AdielStein BrianDennehy PeggyRoeder MartinHughes PeteJones"
1961,My Name Is Bruce,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon. Comedy Horror parody parallelworld BruceCampbell GraceThorsen TedRaimi AdamBoyd MikeEstes JanelleFarber DaniKelly BruceCampbell
51820,The Salon,A Beauty shop owner finds romance as she struggles to save her business. Comedy independentfilm DondreWhitfield KymWhitley MonicaCalhoun TerrenceHoward DarrinHenson KelvinDavis VivicaA.Fox MarkBrown
291362,Road Hard,"After his movie and television career has run dry, Bruce Madsen (Adam Carolla) is forced to go back on the road playing one dingy comedy club after another, spending endless nights in budget hotel rooms and always flying coach. Amidst trying to revitalize his career, rekindle his love life and put his daughter through college, Bruce knows one thing for sure - he must get off the road. ROAD HARD is the story of that journey. Comedy roadtrip stand-upcomedy romanticcomedy travel AdamCarolla DianeFarr LarryMiller MindyRobinson DavidKoechner VanessaBranch IlleanaDouglas HeatherPaigeCohn LarryClarke JonathanKlein JimO'Heir WindellMiddlebrooks JayMohr SarahHalford JackieDebatin CynthyWu AdamCarolla"
30082,Forty Shades of Blue,A Russian woman living in Memphis with a much older rock-n-roll legend experiences a personal awakening when her husband's estranged son comes to visit. Drama Romance independentfilm DinaKorzun RipTorn DarrenE.Burrows AndrewHenderson ElizabethMorton JoannePankow JennyO'Hara IraSachs
72913,Amigo,"Rafael, a village mayor caught in the murderous crossfire of the Philippine-American War. When U.S. troops occupy his village, Rafael comes under pressure from a tough-as-nails officer to help the Americans in their hunt for Filipino guerilla fighters. But Rafael's brother is the head of the local guerillas, and considers anyone who cooperates with the Americans to be a traitor. Rafael quickly finds himself forced to make the impossible, potentially deadly decisions faced by ordinary civilians in an occupied country. Drama History War ambush rebel rain village arrest friendship gunbattle soldier american ChrisCooper DJQualls GarretDillahunt YulVazquez LucasNeff DaneDeHaan JoelTorre BillTangradi JohnSayles"
23963,Pontypool,"When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus that turns people into zombies, Mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission. Horror Mystery ScienceFiction discjockey radiostation winter survival zombie fear ontariocanada radiobroadcast talkradio zombieapocalypse trappedinbuilding StephenMcHattie LisaHoule GeorginaReilly HrantAlianak RickRoberts LouisNegin DanielFathers BeatrizYuste TonyBurgess BoydBanks HannahFleming RachelBurns LauraNordin BruceMcDonald"
29406,Trucker,"Loner Diane Ford (Michelle Monaghan) is a truck driver with an 11-year-old son, Peter (Jimmy Bennett), whom she never sees, and that's fine with her. But, when Peter's father, Len (Benjamin Bratt), falls ill, he asks Diane to take care of their son for a while. Eventually, Diane reluctantly agrees, but she quickly realizes that caring for a child interferes with her independent lifestyle -- and Peter isn't all that thrilled with the arrangement, either. Drama california sex bar motel highway reunion cancer independentfilm violence anger divorcee drunk trucker americana traffic MichelleMonaghan NathanFillion JoeyLaurenAdams JimmyBennett MikaBoorem BenjaminBratt BrandonHanson DennisHayden BryceJohnson FranklinDennisJones JohnnySimmons JamesMottern"
361505,Me You and Five Bucks,"A womanizing yet lovable loser, Charlie, a waiter in his early 30's who dreams of selling his book entitled ""7 STEPS OF HEALING THE MALE BROKEN HEART"" finds himself still working in restaurants to survive in the Big Apple. Low on cash, he's left with no other choice but to look for a roommate to share his tiny studio. Surprisingly, the first person to answer the ad is his ex and only love of his life Pam, who broke his heart and disappeared without reason and the inspiration behind his book. The Pam he remembered was a youthful spirit with lots of money who is now broke and disheveled. A new story begins and it is up to Charlie to find out why she ran out on him and what's happened to her over the past three years. With a potential new love in his life, he must gather the strength to help Pam get back on her feet without rekindling old feelings. Romance Comedy Drama"
104755,The Lords of Salem,"The City of Salem, Massachusetts is visited by a coven of ancient witches. Horror Thriller witch coven salemmassachusetts satanic SheriMoonZombie BruceDavison JeffDanielPhillips JudyGeeson MegFoster PatriciaQuinn KenForee DeeWallace MaríaConchitaAlonso RichardFancy AndrewPrine MichaelBerryman SidHaig SuzanneVoss TorstenVoges LisaMarie BarbaraCrampton MichaelShamusWiles ErnestLeeThomas MariaOlsen CamilleKeaton ClintHoward UdoKier RichardLynch BonitaFriedericy NancyLinehanCharles FloLawrence BrynnHorrocks SusanGray NikoPosey JulianAcosta BrandonCruz GabrielPimentel John5 DustinQuick JamesMessersmith ChristineAmes DianaHart SilviaMoore DanielRoebuck JudyThompson CarlosdelValle JobethWagner RobZombie"
253306,Housebound,"When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement. Horror Comedy Thriller hauntedhouse father-in-law superstition housearrest basement mystery plottwist explodinghead securityguard gardenshears dentures homedetention MorganaO'Reilly RimaTeWiata Glen-PaulWaru CameronRhodes MillenBaird RossHarper BruceHopkins RyanLampp IanMune WallaceChapman GerardJohnstone"
29595,Wal-Mart: The High Cost of Low Price,"This documentary takes the viewer on a deeply personal journey into the everyday lives of families struggling to fight Goliath. From a family business owner in the Midwest to a preacher in California, from workers in Florida to a poet in Mexico, dozens of film crews on three continents bring the intensely personal stories of an assault on families and American values. Documentary usa capitalism departmentstore protest community middleclass bigbusiness retailtrade consumerism business economics corporation walmart LeeScott DonHunter JonHunter JeremyHunter MattHunter JohnnyFaenza FrankMormino JohnBruening TomGlassburner WeldonNicholson AlNorman GraceThibodeaux DianeDeVoy CathyNemchik StanFortune JonLehman PhenixMontgomery JoshNoble DonnaPayton AliciaSylvia EdithArana NorbertoRicardo AnthonyJ.KucJr. RobertGreenwald"
46729,Fetching Cody,"Art, a drug-addicted dealer and hustler, arrives at his girlfriend Cody's apartment to find that she has overdosed on heroin. He tries to fix things by traveling back in time in an attempt to prevent her death. Comedy Drama Fantasy Romance ScienceFiction independentfilm JayBaruchel SarahLind JimByrnes NeilDenis ChiltonCrane BarclayHope LucasBlaney LiamMcGuigan NicoleMuñoz JessicaMcLeod AngelaMoore DavidRay"
294600,Last I Heard,"Released from federal prison after 20 years due to his ailing health, a formerly powerful New York mobster moves back home and attempts to reconnect with former life in this poignant Sopranos-esque character study. Drama Comedy PaulSorvino ChazzPalminteri MichaelRapaport ReneeProps DavidRodriguez"
137347,Closer to the Moon,A Romanian police officer teams up with a small crew of bank robbers to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie. Comedy Drama bankrobbery VeraFarmiga MarkStrong HarryLloyd AntonLesser JoeArmstrong ChristianMcKay TimPlester MonicaBârlădeanu AllanCorduner NaeCaranfil
290370,Mutant World,"A decade after a disastrous meteor impact wipes out most of society, a group of survivalists emerge to find themselves on a twisted version of the old Earth, with a nascent society besieged by vicious marauders, ferocious mutants, and the dreadful symptoms of a post-apocalyptic environment. ScienceFiction winter mutant post-apocalyptic dystopia meteor politicsofscarcity KimCoates HollyDeveaux Ashanti AmberMarshall JasonCermak MeganTracz GregLawson DavidLeReaney JesseLipscombe JohnDeSantis SydneyBell DavidWinning"
426469,Growing Up Smith,"In 1979, an Indian family moves to America with hopes of living the American Dream. While their 10-year-old boy Smith falls head-over-heels for the girl next door, his desire to become a ""good old boy"" propels him further away from his family's ideals than ever before. Comedy Family Drama RoniAkurati BrightonSharbino JasonLee AnjulNigam HilarieBurton PoornaJagannathan JakeBusey SamratChakrabarti ShobaNarayan TimGuinee AlisonWright AustinHarrod JamesHyland JackHyland AliceCallahan RandallMcNeal DanCoplan DavidAranovich PaulCastroJr. EdwardProstak DeemaAitken LaurieDawn BenSloane FrankLotito"
